Date,Traded Companies,Stock Symbol,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.,Sector
2011-09-19,Zenith Finance Limited,,10,102.00,99.00,102.00,214.00,21486.00,100.00,2.00 ,
2011-09-20,Zenith Finance Limited,,163,105.00,101.00,105.00,2270.00,233170.00,102.00,3.00 ,
2011-09-21,Zenith Finance Limited,,6,103.00,98.00,98.00,222.00,22308.00,105.00,-7.00 ,
2011-09-22,Zenith Finance Limited,,27,99.00,97.00,99.00,774.00,75222.00,98.00,1.00 ,
2011-09-25,Zenith Finance Limited,,24,101.00,99.00,99.00,524.00,52188.00,99.00,0.00 ,
2011-09-26,Zenith Finance Limited,,24,100.00,99.00,100.00,328.00,32776.00,99.00,1.00 ,
2011-09-27,Zenith Finance Limited,,10,100.00,98.00,100.00,144.00,14352.00,100.00,0.00 ,
2011-09-29,Zenith Finance Limited,,35,104.00,100.00,104.00,532.00,54652.00,100.00,4.00 ,
2011-10-02,Valley Finance Limited,,2,108.00,108.00,108.00,20.00,2160.00,110.00,-2.00 ,
2011-10-09,Zenith Finance Limited,,1,106.00,106.00,106.00,120.00,12720.00,104.00,2.00 ,
2011-10-10,Zenith Finance Limited,,55,110.00,108.00,108.00,998.00,109016.00,106.00,2.00 ,
2011-10-12,Zenith Finance Limited,,17,107.00,106.00,107.00,404.00,43208.00,108.00,-1.00 ,
2011-10-13,Zenith Finance Limited,,64,109.00,106.00,109.00,784.00,83980.00,107.00,2.00 ,
2011-10-16,Zenith Finance Limited,,21,109.00,105.00,108.00,300.00,32304.00,109.00,-1.00 ,
2011-10-17,Zenith Finance Limited,,22,107.00,103.00,103.00,342.00,36294.00,108.00,-5.00 ,
2011-10-18,Zenith Finance Limited,,114,108.00,103.00,108.00,1524.00,160164.00,103.00,5.00 ,
2011-10-19,Zenith Finance Limited,,6,106.00,104.00,106.00,92.00,9704.00,108.00,-2.00 ,
2011-10-20,Zenith Finance Limited,,6,105.00,103.00,103.00,918.00,94634.00,106.00,-3.00 ,
2011-10-23,Zenith Finance Limited,,24,109.00,105.00,108.00,1148.00,122808.00,103.00,5.00 ,
2011-10-24,Zenith Finance Limited,,20,107.00,104.00,107.00,304.00,31964.00,108.00,-1.00 ,
2011-10-25,Zenith Finance Limited,,7,105.00,103.00,105.00,546.00,56994.00,107.00,-2.00 ,
2011-10-30,Zenith Finance Limited,,16,105.00,105.00,105.00,324.00,34020.00,105.00,0.00 ,
2011-10-31,Valley Finance Limited,,1,105.00,105.00,105.00,10.00,1050.00,103.00,2.00 ,
2011-11-02,Zenith Finance Limited,,1,107.00,107.00,107.00,167.00,17869.00,105.00,2.00 ,
2011-11-03,Zenith Finance Limited,,7,105.00,103.00,103.00,1420.00,146500.00,107.00,-4.00 ,
2011-11-06,Zenith Finance Limited,,36,107.00,105.00,107.00,514.00,54474.00,103.00,4.00 ,
2011-11-08,Zenith Finance Limited,,15,105.00,103.00,105.00,248.00,25828.00,107.00,-2.00 ,
2011-11-09,Zenith Finance Limited,,25,107.00,105.00,107.00,478.00,50658.00,105.00,2.00 ,
2011-11-10,Zenith Finance Limited,,26,106.00,102.00,106.00,916.00,95018.00,107.00,-1.00 ,
2011-11-13,Zenith Finance Limited,,51,108.00,103.00,105.00,836.00,88010.00,106.00,-1.00 ,
2011-11-14,Zenith Finance Limited,,39,106.00,102.00,106.00,652.00,68372.00,105.00,1.00 ,
2011-11-15,Zenith Finance Limited,,5,108.00,107.00,107.00,252.00,27072.00,106.00,1.00 ,
2011-11-16,Zenith Finance Limited,,78,109.00,106.00,106.00,2426.00,259454.00,107.00,-1.00 ,
2011-11-17,Zenith Finance Limited,,47,110.00,106.00,106.00,978.00,105252.00,106.00,0.00 ,
2011-11-20,Zenith Finance Limited,,216,107.00,102.00,105.00,7528.00,781570.00,106.00,-1.00 ,
2011-11-21,Zenith Finance Limited,,158,107.00,102.00,104.00,3436.00,359174.00,105.00,-1.00 ,
2011-11-22,Zenith Finance Limited,,126,109.00,104.00,105.00,3528.00,377494.00,104.00,1.00 ,
2011-11-23,Zenith Finance Limited,,135,108.00,102.00,108.00,3107.00,325660.00,105.00,3.00 ,
2011-11-24,Zenith Finance Limited,,25,115.00,104.00,115.00,664.00,72248.00,108.00,7.00 ,
2011-11-27,Western Development Bank Limited,,1,104.00,104.00,104.00,10.00,1040.00,104.00,0.00 ,
2011-11-28,Union Finance Co. Ltd.,,1,181.00,181.00,181.00,10.00,1810.00,173.00,8.00 ,
2011-11-29,Zenith Finance Limited,,2,113.00,111.00,111.00,30.00,3370.00,115.00,-4.00 ,
2011-11-30,Western Development Bank Limited,,5,102.00,102.00,102.00,50.00,5100.00,102.00,0.00 ,
2011-12-01,Valley Finance Limited,,16,102.00,100.00,101.00,220.00,22040.00,104.00,-3.00 ,
2011-12-04,United Finance Ltd.,UFL,1,136.00,136.00,136.00,60.00,8160.00,135.00,1.00 ,Finance
2011-12-05,Western Development Bank Limited,,4,102.00,100.00,102.00,40.00,4060.00,102.00,0.00 ,
2011-12-06,Western Development Bank Limited,,2,104.00,103.00,103.00,40.00,4150.00,102.00,1.00 ,
2011-12-07,Western Development Bank Limited,,2,102.00,102.00,102.00,80.00,8160.00,103.00,-1.00 ,
2011-12-08,Zenith Finance Limited,,40,109.00,101.00,102.00,496.00,50854.00,111.00,-9.00 ,
2011-12-11,Zenith Finance Limited,,37,102.00,100.00,100.00,468.00,47508.00,102.00,-2.00 ,
2011-12-12,Zenith Finance Limited,,6,99.00,97.00,98.00,214.00,21000.00,100.00,-2.00 ,
2011-12-13,Zenith Finance Limited,,44,102.00,97.00,99.00,1392.00,138216.00,98.00,1.00 ,
2011-12-14,Zenith Finance Limited,,4,100.00,98.00,98.00,252.00,25024.00,99.00,-1.00 ,
2011-12-15,Zenith Finance Limited,,16,100.00,96.00,100.00,222.00,21678.00,98.00,2.00 ,
2011-12-18,Zenith Finance Limited,,10,102.00,100.00,102.00,804.00,81525.00,100.00,2.00 ,
2011-12-19,Zenith Finance Limited,,1,102.00,102.00,102.00,12.00,1224.00,102.00,0.00 ,
2011-12-20,Zenith Finance Limited,,3,102.00,102.00,102.00,60.00,6120.00,102.00,0.00 ,
2011-12-21,Zenith Finance Limited,,9,104.00,97.00,98.00,124.00,12356.00,102.00,-4.00 ,
2011-12-22,Western Development Bank Limited,,39,99.00,94.00,99.00,624.00,61140.00,93.00,6.00 ,
2011-12-26,Zenith Finance Limited,,1,99.00,99.00,99.00,68.00,6732.00,98.00,1.00 ,
2011-12-27,Zenith Finance Limited,,34,103.00,100.00,103.00,632.00,64380.00,99.00,4.00 ,
2011-12-28,Zenith Finance Limited,,29,107.00,104.00,104.00,1188.00,125576.00,103.00,1.00 ,
2011-12-29,Zenith Finance Limited,,95,106.00,104.00,106.00,2971.00,311807.00,104.00,2.00 ,
2012-01-01,Zenith Finance Limited,,19,107.00,105.00,105.00,1356.00,142712.00,106.00,-1.00 ,
2012-01-02,Zenith Finance Limited,,8,107.00,105.00,106.00,168.00,17784.00,105.00,1.00 ,
2012-01-03,Zenith Finance Limited,,10,105.00,104.00,104.00,124.00,12968.00,106.00,-2.00 ,
2012-01-04,Zenith Finance Limited,,26,105.00,105.00,105.00,572.00,60060.00,104.00,1.00 ,
2012-01-05,Zenith Finance Limited,,19,106.00,105.00,106.00,644.00,67700.00,105.00,1.00 ,
2012-01-08,Zenith Finance Limited,,27,107.00,105.00,105.00,700.00,73952.00,106.00,-1.00 ,
2012-01-09,Zenith Finance Limited,,9,105.00,103.00,103.00,224.00,23436.00,105.00,-2.00 ,
2012-01-10,Zenith Finance Limited,,17,105.00,105.00,105.00,462.00,48510.00,103.00,2.00 ,
2012-01-11,Zenith Finance Limited,,14,108.00,104.00,104.00,1050.00,109772.00,105.00,-1.00 ,
2012-01-12,Zenith Finance Limited,,18,103.00,101.00,103.00,276.00,28236.00,104.00,-1.00 ,
2012-01-16,Zenith Finance Limited,,5,102.00,100.00,102.00,170.00,17242.00,103.00,-1.00 ,
2012-01-17,Zenith Finance Limited,,15,101.00,100.00,101.00,382.00,38536.00,102.00,-1.00 ,
2012-01-18,Zenith Finance Limited,,6,102.00,100.00,100.00,188.00,19066.00,101.00,-1.00 ,
2012-01-19,Zenith Finance Limited,,2,100.00,100.00,100.00,72.00,7200.00,100.00,0.00 ,
2012-01-22,Zenith Finance Limited,,21,101.00,100.00,100.00,308.00,31024.00,100.00,0.00 ,
2012-01-23,Zenith Finance Limited,,47,104.00,101.00,102.00,1682.00,173630.00,100.00,2.00 ,
2012-01-25,Zenith Finance Limited,,16,104.00,103.00,103.00,214.00,22102.00,102.00,1.00 ,
2012-01-26,Zenith Finance Limited,,29,104.00,102.00,103.00,746.00,76676.00,103.00,0.00 ,
2012-01-29,Zenith Finance Limited,,37,107.00,104.00,104.00,492.00,51644.00,103.00,1.00 ,
2012-01-31,Zenith Finance Limited,,51,105.00,102.00,102.00,1178.00,121778.00,104.00,-2.00 ,
2012-02-01,Zenith Finance Limited,,4,102.00,100.00,102.00,220.00,22248.00,102.00,0.00 ,
2012-02-02,Zenith Finance Limited,,4,102.00,100.00,100.00,84.00,8496.00,102.00,-2.00 ,
2012-02-05,Zenith Finance Limited,,21,103.00,100.00,101.00,416.00,41912.00,100.00,1.00 ,
2012-02-06,Zenith Finance Limited,,18,103.00,98.00,99.00,368.00,37066.00,101.00,-2.00 ,
2012-02-07,Zenith Finance Limited,,3,99.00,98.00,98.00,68.00,6720.00,99.00,-1.00 ,
2012-02-08,Zenith Finance Limited,,2,97.00,97.00,97.00,20.00,1940.00,98.00,-1.00 ,
2012-02-09,Zenith Finance Limited,,46,99.00,98.00,99.00,588.00,58152.00,97.00,2.00 ,
2012-02-12,Zenith Finance Limited,,6,100.00,99.00,100.00,108.00,10716.00,99.00,1.00 ,
2012-02-13,Zenith Finance Limited,,5,100.00,97.00,98.00,108.00,10596.00,100.00,-2.00 ,
2012-02-14,Zenith Finance Limited,,5,99.00,99.00,99.00,72.00,7128.00,98.00,1.00 ,
2012-02-15,Zenith Finance Limited,,8,100.00,99.00,100.00,195.00,19413.00,99.00,1.00 ,
2012-02-16,Zenith Finance Limited,,14,100.00,98.00,100.00,284.00,28092.00,100.00,0.00 ,
2012-02-21,Zenith Finance Limited,,33,100.00,97.00,99.00,1182.00,116942.00,100.00,-1.00 ,
2012-02-23,Zenith Finance Limited,,2,99.00,99.00,99.00,36.00,3564.00,99.00,0.00 ,
2012-02-26,Zenith Finance Limited,,16,99.00,99.00,99.00,404.00,39996.00,99.00,0.00 ,
2012-02-27,Zenith Finance Limited,,21,99.00,99.00,99.00,288.00,28512.00,99.00,0.00 ,
2012-02-28,Zenith Finance Limited,,7,99.00,99.00,99.00,168.00,16632.00,99.00,0.00 ,
2012-02-29,Zenith Finance Limited,,11,99.00,98.00,99.00,194.00,19122.00,99.00,0.00 ,
2012-03-01,Western Development Bank Limited,,6,91.00,90.00,90.00,80.00,7228.00,89.00,1.00 ,
2012-03-04,Zenith Finance Limited,,17,100.00,96.00,96.00,342.00,33732.00,99.00,-3.00 ,
2012-03-05,Zenith Finance Limited,,7,96.00,95.00,96.00,216.00,20604.00,96.00,0.00 ,
2012-03-06,Zenith Finance Limited,,3,96.00,95.00,95.00,84.00,7992.00,96.00,-1.00 ,
2012-03-11,Zenith Finance Limited,,4,96.00,96.00,96.00,79.00,7584.00,95.00,1.00 ,
2012-03-12,Zenith Finance Limited,,3,97.00,96.00,96.00,68.00,6572.00,96.00,0.00 ,
2012-03-13,Zenith Finance Limited,,2,96.00,95.00,95.00,264.00,25212.00,96.00,-1.00 ,
2012-03-14,Zenith Finance Limited,,11,98.00,95.00,98.00,496.00,47856.00,95.00,3.00 ,
2012-03-15,Zenith Finance Limited,,1,99.00,99.00,99.00,100.00,9900.00,98.00,1.00 ,
2012-03-19,Zenith Finance Limited,,20,99.00,98.00,98.00,274.00,26994.00,97.00,1.00 ,
2012-03-20,Zenith Finance Limited,,3,99.00,97.00,99.00,282.00,27688.00,98.00,1.00 ,
2012-03-21,Zenith Finance Limited,,2,98.00,98.00,98.00,24.00,2352.00,99.00,-1.00 ,
2012-03-25,Zenith Finance Limited,,2,97.00,97.00,97.00,136.00,13192.00,98.00,-1.00 ,
2012-03-26,Zenith Finance Limited,,2,97.00,96.00,97.00,606.00,58242.00,97.00,0.00 ,
2012-03-27,Zenith Finance Limited,,5,97.00,96.00,97.00,494.00,47534.00,97.00,0.00 ,
2012-03-28,Zenith Finance Limited,,3,99.00,98.00,99.00,54.00,5302.00,97.00,2.00 ,
2012-03-29,Zenith Finance Limited,,7,98.00,97.00,97.00,258.00,25050.00,99.00,-2.00 ,
2012-04-01,Western Development Bank Limited,,14,98.00,94.00,98.00,392.00,37652.00,94.00,4.00 ,
2012-04-02,Zenith Finance Limited,,12,99.00,98.00,99.00,154.00,15224.00,97.00,2.00 ,
2012-04-03,Zenith Finance Limited,,3,98.00,97.00,97.00,46.00,4484.00,99.00,-2.00 ,
2012-04-04,Zenith Finance Limited,,9,98.00,96.00,98.00,968.00,94624.00,97.00,1.00 ,
2012-04-05,Western Development Bank Limited,,22,102.00,101.00,102.00,286.00,29152.00,103.00,-1.00 ,
2012-04-08,Western Development Bank Limited,,18,104.00,98.00,100.00,468.00,47136.00,102.00,-2.00 ,
2012-04-09,Zenith Finance Limited,,15,97.00,95.00,96.00,596.00,57208.00,98.00,-2.00 ,
2012-04-10,Zenith Finance Limited,,23,98.00,96.00,97.00,300.00,29112.00,96.00,1.00 ,
2012-04-11,Zenith Finance Limited,,2,98.00,98.00,98.00,24.00,2352.00,97.00,1.00 ,
2012-04-12,Western Development Bank Limited,,4,106.00,103.00,106.00,48.00,5004.00,102.00,4.00 ,
2012-04-15,Western Development Bank Limited,,3,112.00,108.00,112.00,52.00,5744.00,106.00,6.00 ,
2012-04-16,Western Development Bank Limited,,1,114.00,114.00,114.00,24.00,2736.00,112.00,2.00 ,
2012-04-17,Unique Finance Ltd.,,1,91.00,91.00,91.00,10.00,910.00,90.00,1.00 ,
2012-04-18,Western Development Bank Limited,,16,114.00,110.00,111.00,560.00,62984.00,114.00,-3.00 ,
2012-04-19,Zenith Finance Limited,,3,102.00,99.00,102.00,30.00,3010.00,98.00,4.00 ,
2012-04-22,Zenith Finance Limited,,9,110.00,104.00,110.00,172.00,18224.00,102.00,8.00 ,
2012-04-24,Zenith Finance Limited,,3,116.00,112.00,116.00,36.00,4104.00,110.00,6.00 ,
2012-04-25,Unique Finance Ltd.,,1,108.00,108.00,108.00,100.00,10800.00,108.00,0.00 ,
2012-04-26,Zenith Finance Limited,,1,118.00,118.00,118.00,12.00,1416.00,116.00,2.00 ,
2012-04-29,Valley Finance Limited,,2,98.00,98.00,98.00,40.00,3920.00,94.00,4.00 ,
2012-04-30,Zenith Finance Limited,,2,118.00,118.00,118.00,34.00,4012.00,118.00,0.00 ,
2012-05-02,Western Development Bank Limited,,1,112.00,112.00,112.00,72.00,8064.00,113.00,-1.00 ,
2012-05-03,Triveni Bikas Bank Limited,,1,193.00,193.00,193.00,46.00,8878.00,190.00,3.00 ,
2012-05-07,Western Development Bank Limited,,1,114.00,114.00,114.00,10.00,1140.00,112.00,2.00 ,
2012-05-08,Yeti Finance Ltd.,,3,240.00,240.00,240.00,2162.00,518880.00,240.00,0.00 ,
2012-05-09,Zenith Finance Limited,,1,116.00,116.00,116.00,100.00,11600.00,118.00,-2.00 ,
2012-05-10,Zenith Finance Limited,,10,116.00,110.00,110.00,332.00,37884.00,116.00,-6.00 ,
2012-05-13,Western Development Bank Limited,,1,108.00,108.00,108.00,12.00,1296.00,110.00,-2.00 ,
2012-05-14,Zenith Finance Limited,,1,110.00,110.00,110.00,24.00,2640.00,110.00,0.00 ,
2012-05-15,Tinau Development Bank Limited,,2,105.00,103.00,105.00,40.00,4160.00,101.00,4.00 ,
2012-05-16,Zenith Finance Limited,,6,110.00,108.00,110.00,268.00,29144.00,110.00,0.00 ,
2012-05-17,Valley Finance Limited,,1,100.00,100.00,100.00,100.00,10000.00,102.00,-2.00 ,
2012-05-20,Zenith Finance Limited,,2,110.00,108.00,108.00,36.00,3936.00,110.00,-2.00 ,
2012-05-21,Western Development Bank Limited,,7,103.00,101.00,101.00,202.00,20652.00,104.00,-3.00 ,
2012-05-22,Zenith Finance Limited,,1,106.00,106.00,106.00,10.00,1060.00,108.00,-2.00 ,
2012-05-23,Zenith Finance Limited,,1,104.00,104.00,104.00,24.00,2496.00,106.00,-2.00 ,
2012-05-24,Zenith Finance Limited,,11,102.00,97.00,98.00,316.00,31106.00,104.00,-6.00 ,
2012-05-27,Zenith Finance Limited,,12,97.00,95.00,96.00,360.00,34418.00,98.00,-2.00 ,
2012-05-29,Zenith Finance Limited,,35,95.00,91.00,92.00,1297.00,121033.00,96.00,-4.00 ,
2012-05-30,Zenith Finance Limited,,12,92.00,90.00,91.00,460.00,41972.00,92.00,-1.00 ,
2012-05-31,Zenith Finance Limited,,3,91.00,90.00,91.00,154.00,13926.00,91.00,0.00 ,
2012-06-03,Zenith Finance Limited,,6,93.00,92.00,93.00,120.00,11112.00,91.00,2.00 ,
2012-06-04,Zenith Finance Limited,,2,95.00,94.00,95.00,46.00,4346.00,93.00,2.00 ,
2012-06-05,Zenith Finance Limited,,12,94.00,90.00,91.00,452.00,41652.00,95.00,-4.00 ,
2012-06-06,Zenith Finance Limited,,35,94.00,91.00,93.00,1068.00,98638.00,91.00,2.00 ,
2012-06-07,Zenith Finance Limited,,4,92.00,91.00,92.00,2200.00,200486.00,93.00,-1.00 ,
2012-06-10,Zenith Finance Limited,,31,98.00,93.00,98.00,1010.00,96890.00,92.00,6.00 ,
2012-06-11,Zenith Finance Limited,,6,99.00,97.00,98.00,2184.00,215992.00,98.00,0.00 ,
2012-06-12,Zenith Finance Limited,,13,99.00,96.00,96.00,312.00,30640.00,98.00,-2.00 ,
2012-06-13,Zenith Finance Limited,,13,98.00,94.00,98.00,348.00,33528.00,96.00,2.00 ,
2012-06-14,Zenith Finance Limited,,8,98.00,95.00,96.00,242.00,23428.00,98.00,-2.00 ,
2012-06-17,Zenith Finance Limited,,16,98.00,96.00,97.00,606.00,58768.00,96.00,1.00 ,
2012-06-18,Zenith Finance Limited,,6,97.00,95.00,95.00,148.00,14172.00,97.00,-2.00 ,
2012-06-19,Zenith Finance Limited,,10,99.00,95.00,99.00,686.00,66012.00,95.00,4.00 ,
2012-06-20,Zenith Finance Limited,,6,100.00,96.00,97.00,144.00,14256.00,99.00,-2.00 ,
2012-06-21,Zenith Finance Limited,,29,100.00,96.00,100.00,3038.00,302840.00,97.00,3.00 ,
2012-06-25,Zenith Finance Limited,,10,99.00,98.00,98.00,620.00,61124.00,100.00,-2.00 ,
2012-06-26,Zenith Finance Limited,,2,98.00,97.00,97.00,136.00,13228.00,98.00,-1.00 ,
2012-06-27,Zenith Finance Limited,,2,96.00,96.00,96.00,48.00,4608.00,97.00,-1.00 ,
2012-06-28,Zenith Finance Limited,,3,96.00,95.00,96.00,36.00,3432.00,96.00,0.00 ,
2012-07-01,Zenith Finance Limited,,36,96.00,94.00,94.00,540.00,51532.00,96.00,-2.00 ,
2012-07-02,Zenith Finance Limited,,5,94.00,94.00,94.00,272.00,25568.00,94.00,0.00 ,
2012-07-03,Zenith Finance Limited,,9,94.00,92.00,94.00,164.00,15264.00,94.00,0.00 ,
2012-07-04,Zenith Finance Limited,,2,94.00,93.00,93.00,46.00,4314.00,94.00,-1.00 ,
2012-07-05,Western Development Bank Limited,,6,96.00,95.00,95.00,168.00,16104.00,95.00,0.00 ,
2012-07-08,Zenith Finance Limited,,4,93.00,92.00,93.00,78.00,7220.00,93.00,0.00 ,
2012-07-09,Zenith Finance Limited,,11,93.00,91.00,93.00,338.00,31212.00,93.00,0.00 ,
2012-07-10,Zenith Finance Limited,,2,93.00,92.00,92.00,48.00,4452.00,93.00,-1.00 ,
2012-07-11,Zenith Finance Limited,,6,93.00,92.00,93.00,270.00,24864.00,92.00,1.00 ,
2012-07-12,Zenith Finance Limited,,6,95.00,93.00,95.00,162.00,15228.00,93.00,2.00 ,
2012-07-15,Zenith Finance Limited,,9,100.00,96.00,100.00,120.00,11760.00,95.00,5.00 ,
2012-07-16,Western Development Bank Limited,,2,94.00,93.00,94.00,36.00,3372.00,94.00,0.00 ,
2012-07-17,Zenith Finance Limited,,6,98.00,96.00,96.00,214.00,20712.00,100.00,-4.00 ,
2012-07-18,Zenith Finance Limited,,34,96.00,95.00,96.00,1464.00,140488.00,96.00,0.00 ,
2012-07-19,Zenith Finance Limited,,1,95.00,95.00,95.00,244.00,23180.00,96.00,-1.00 ,
2012-07-22,Zenith Finance Limited,,3,97.00,96.00,96.00,186.00,17866.00,95.00,1.00 ,
2012-07-23,Western Development Bank Limited,,3,95.00,95.00,95.00,36.00,3420.00,94.00,1.00 ,
2012-07-24,Zenith Finance Limited,,1,95.00,95.00,95.00,10.00,950.00,96.00,-1.00 ,
2012-07-25,Zenith Finance Limited,,24,95.00,91.00,94.00,492.00,45830.00,95.00,-1.00 ,
2012-07-26,Zenith Finance Limited,,9,93.00,92.00,92.00,232.00,21488.00,94.00,-2.00 ,
2012-07-29,Zenith Finance Limited,,11,92.00,91.00,92.00,362.00,33124.00,92.00,0.00 ,
2012-07-30,Zenith Finance Limited,,4,93.00,93.00,93.00,48.00,4464.00,92.00,1.00 ,
2012-07-31,Zenith Finance Limited,,1,94.00,94.00,94.00,22.00,2068.00,93.00,1.00 ,
2012-08-01,Zenith Finance Limited,,6,95.00,93.00,94.00,270.00,25190.00,94.00,0.00 ,
2012-08-05,Zenith Finance Limited,,17,98.00,94.00,96.00,984.00,93324.00,94.00,2.00 ,
2012-08-06,Zenith Finance Limited,,10,99.00,97.00,97.00,196.00,19152.00,96.00,1.00 ,
2012-08-07,Zenith Finance Limited,,23,100.00,97.00,97.00,858.00,84406.00,97.00,0.00 ,
2012-08-08,Zenith Finance Limited,,4,97.00,96.00,96.00,360.00,34884.00,97.00,-1.00 ,
2012-08-12,Zenith Finance Limited,,2,96.00,95.00,96.00,32.00,3060.00,96.00,0.00 ,
2012-08-13,Zenith Finance Limited,,9,97.00,96.00,96.00,308.00,29744.00,96.00,0.00 ,
2012-08-14,Zenith Finance Limited,,1,97.00,97.00,97.00,66.00,6402.00,96.00,1.00 ,
2012-08-15,Zenith Finance Limited,,2,97.00,97.00,97.00,76.00,7372.00,97.00,0.00 ,
2012-08-16,Western Development Bank Limited,,2,100.00,100.00,100.00,170.00,17000.00,99.00,1.00 ,
2012-08-19,Zenith Finance Limited,,9,96.00,93.00,94.00,726.00,68352.00,97.00,-3.00 ,
2012-08-21,Zenith Finance Limited,,8,93.00,93.00,93.00,592.00,55056.00,94.00,-1.00 ,
2012-08-22,Zenith Finance Limited,,9,94.00,92.00,92.00,360.00,33468.00,93.00,-1.00 ,
2012-08-23,Zenith Finance Limited,,5,94.00,93.00,93.00,689.00,64532.00,92.00,1.00 ,
2012-08-26,Zenith Finance Limited,,10,94.00,93.00,94.00,130.00,12136.00,93.00,1.00 ,
2012-08-27,Zenith Finance Limited,,8,95.00,93.00,94.00,186.00,17546.00,94.00,0.00 ,
2012-08-28,Zenith Finance Limited,,3,95.00,95.00,95.00,108.00,10260.00,94.00,1.00 ,
2012-08-29,Yeti Finance Ltd.,,1,225.00,225.00,225.00,500.00,112500.00,232.00,-7.00 ,
2012-08-30,Zenith Finance Limited,,7,96.00,95.00,95.00,384.00,36548.00,95.00,0.00 ,
2012-09-02,Zenith Finance Limited,,3,96.00,96.00,96.00,88.00,8448.00,95.00,1.00 ,
2012-09-03,Western Development Bank Limited,,21,99.00,97.00,98.00,276.00,27072.00,98.00,0.00 ,
2012-09-04,Zenith Finance Limited,,10,97.00,95.00,95.00,210.00,20102.00,96.00,-1.00 ,
2012-09-05,Zenith Finance Limited,,3,95.00,95.00,95.00,144.00,13680.00,95.00,0.00 ,
2012-09-06,Zenith Finance Limited,,25,95.00,93.00,95.00,426.00,40088.00,95.00,0.00 ,
2012-09-09,Zenith Finance Limited,,5,96.00,95.00,95.00,92.00,8764.00,95.00,0.00 ,
2012-09-10,Zenith Finance Limited,,12,95.00,93.00,95.00,640.00,60138.00,95.00,0.00 ,
2012-09-11,Zenith Finance Limited,,5,94.00,92.00,92.00,398.00,37266.00,95.00,-3.00 ,
2012-09-12,Zenith Finance Limited,,47,95.00,92.00,94.00,754.00,70730.00,92.00,2.00 ,
2012-09-13,Zenith Finance Limited,,3,95.00,94.00,95.00,108.00,10224.00,94.00,1.00 ,
2012-09-16,Western Development Bank Limited,,4,94.00,94.00,94.00,56.00,5264.00,95.00,-1.00 ,
2012-09-17,Zenith Finance Limited,,6,98.00,96.00,98.00,288.00,28080.00,95.00,3.00 ,
2012-09-18,Western Development Bank Limited,,1,95.00,95.00,95.00,12.00,1140.00,94.00,1.00 ,
2012-09-19,Zenith Finance Limited,,6,98.00,96.00,98.00,140.00,13582.00,98.00,0.00 ,
2012-09-20,Western Development Bank Limited,,21,97.00,96.00,97.00,252.00,24204.00,95.00,2.00 ,
2012-09-23,Zenith Finance Limited,,6,98.00,97.00,97.00,158.00,15396.00,98.00,-1.00 ,
2012-09-24,Valley Finance Limited,,2,78.00,78.00,78.00,20.00,1560.00,78.00,0.00 ,
2012-09-25,Western Development Bank Limited,,6,95.00,93.00,95.00,80.00,7524.00,94.00,1.00 ,
2012-09-26,Zenith Finance Limited,,27,97.00,95.00,95.00,540.00,51876.00,97.00,-2.00 ,
2012-09-27,Zenith Finance Limited,,2,95.00,95.00,95.00,44.00,4180.00,95.00,0.00 ,
2012-09-30,Zenith Finance Limited,,17,97.00,96.00,96.00,924.00,89052.00,95.00,1.00 ,
2012-10-01,Zenith Finance Limited,,6,96.00,96.00,96.00,226.00,21696.00,96.00,0.00 ,
2012-10-02,Zenith Finance Limited,,2,96.00,96.00,96.00,40.00,3840.00,96.00,0.00 ,
2012-10-03,Zenith Finance Limited,,3,97.00,97.00,97.00,602.00,58394.00,96.00,1.00 ,
2012-10-04,Zenith Finance Limited,,5,96.00,95.00,96.00,220.00,21020.00,97.00,-1.00 ,
2012-10-07,Zenith Finance Limited,,4,96.00,95.00,96.00,108.00,10332.00,96.00,0.00 ,
2012-10-08,Zenith Finance Limited,,4,98.00,97.00,98.00,84.00,8172.00,96.00,2.00 ,
2012-10-09,Zenith Finance Limited,,4,98.00,97.00,98.00,84.00,8208.00,98.00,0.00 ,
2012-10-10,Zenith Finance Limited,,8,99.00,98.00,98.00,200.00,19722.00,98.00,0.00 ,
2012-10-11,Zenith Finance Limited,,40,107.00,99.00,103.00,1048.00,107208.00,98.00,5.00 ,
2012-10-14,Zenith Finance Limited,,22,106.00,101.00,101.00,996.00,102364.00,103.00,-2.00 ,
2012-10-15,Zenith Finance Limited,,21,103.00,99.00,103.00,572.00,58330.00,101.00,2.00 ,
2012-10-17,Zenith Finance Limited,,9,103.00,101.00,101.00,148.00,15092.00,103.00,-2.00 ,
2012-10-18,Zenith Finance Limited,,4,102.00,102.00,102.00,346.00,35292.00,101.00,1.00 ,
2012-10-30,Western Development Bank Limited,,35,96.00,95.00,96.00,420.00,39972.00,94.00,2.00 ,
2012-10-31,Yeti Finance Ltd.,,11,191.00,182.00,182.00,1048.00,196643.00,194.00,-12.00 ,
2012-11-01,Zenith Finance Limited,,2,101.00,101.00,101.00,88.00,8888.00,102.00,-1.00 ,
2012-11-04,Zenith Finance Limited,,3,101.00,101.00,101.00,66.00,6666.00,101.00,0.00 ,
2012-11-05,Western Development Bank Limited,,3,97.00,95.00,95.00,144.00,13908.00,96.00,-1.00 ,
2012-11-06,Zenith Finance Limited,,5,104.00,101.00,104.00,470.00,47550.00,101.00,3.00 ,
